epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,37.737,3.21297,6.7502,2.67028,0.10138,0.18634,0.05276,0.02103,4.27842,12.0364,3.37361,0.000659722,0.000659722,0.000659722
2,75.4455,3.70124,4.57169,2.97412,0.0957,0.2236,0.05221,0.02159,4.16157,21.6092,3.74102,0.00131326,0.00131326,0.00131326
3,112.621,3.9528,4.7703,3.10582,0.23906,0.17107,0.10694,0.04569,4.82009,6.75493,3.78326,0.00195359,0.00195359,0.00195359
4,149.475,3.84799,4.57889,3.00479,0.28514,0.21739,0.14774,0.06696,4.13213,7.24036,3.23385,0.0019406,0.0019406,0.0019406
5,186.836,3.74945,4.47389,2.90166,0.38083,0.294,0.24703,0.12004,3.77374,5.49531,2.88974,0.0019208,0.0019208,0.0019208
6,223.374,3.76262,4.31914,2.90774,0.38704,0.294,0.23346,0.11502,3.7203,7.29737,2.82531,0.001901,0.001901,0.001901
7,259.928,3.59518,4.13767,2.82242,0.39796,0.27743,0.26821,0.12542,3.97196,4.3568,2.87517,0.0018812,0.0018812,0.0018812
8,296.465,3.58116,4.16063,2.82944,0.45104,0.3096,0.27601,0.14467,3.78709,4.5464,2.90005,0.0018614,0.0018614,0.0018614
9,334.154,3.55845,4.07577,2.81712,0.45691,0.29193,0.26919,0.1329,3.85277,4.61218,2.86487,0.0018416,0.0018416,0.0018416
10,371.093,3.51217,4.04675,2.83469,0.50651,0.30642,0.31687,0.16822,3.63739,3.90836,2.76811,0.0018218,0.0018218,0.0018218
11,407.999,3.46033,3.99907,2.78714,0.48391,0.31677,0.28457,0.15242,3.61844,4.4206,2.72683,0.001802,0.001802,0.001802
12,444.753,3.45293,3.85569,2.75973,0.44549,0.30435,0.28665,0.15876,3.47316,3.89946,2.68478,0.0017822,0.0017822,0.0017822
13,481.661,3.46348,3.87127,2.75175,0.53541,0.3412,0.32382,0.16569,3.72386,3.78994,2.79679,0.0017624,0.0017624,0.0017624
14,518.15,3.33534,3.76436,2.69184,0.4872,0.36232,0.34194,0.17041,3.76006,3.89864,2.77325,0.0017426,0.0017426,0.0017426
15,554.704,3.45321,3.77262,2.72628,0.44055,0.33126,0.30793,0.16784,3.61484,3.78156,2.73112,0.0017228,0.0017228,0.0017228
16,591.535,3.32223,3.67636,2.66661,0.51714,0.35818,0.35394,0.19964,3.43413,3.72894,2.62862,0.001703,0.001703,0.001703
17,628.386,3.33743,3.71214,2.69626,0.51134,0.3354,0.33692,0.1868,3.5253,3.79057,2.58897,0.0016832,0.0016832,0.0016832
18,665.128,3.28446,3.59658,2.62808,0.50849,0.32298,0.34546,0.19837,3.33641,3.65597,2.5439,0.0016634,0.0016634,0.0016634
19,701.531,3.23938,3.58674,2.64497,0.56405,0.32919,0.37409,0.20612,3.54999,3.57894,2.64538,0.0016436,0.0016436,0.0016436
20,738.7,3.26697,3.6121,2.63912,0.57144,0.3354,0.37038,0.21296,3.3826,3.633,2.64176,0.0016238,0.0016238,0.0016238
21,775.774,3.2673,3.58235,2.62145,0.57023,0.33333,0.35481,0.19797,3.42396,3.66663,2.57304,0.001604,0.001604,0.001604
22,812.458,3.25335,3.44589,2.61935,0.56275,0.36025,0.3895,0.20955,3.55373,3.54425,2.68058,0.0015842,0.0015842,0.0015842
23,849.295,3.2521,3.44178,2.58686,0.67389,0.33372,0.3812,0.21302,3.42218,3.40183,2.59807,0.0015644,0.0015644,0.0015644
24,886.61,3.15294,3.33845,2.5834,0.52697,0.35818,0.36536,0.20894,3.48085,3.53892,2.57418,0.0015446,0.0015446,0.0015446
25,922.996,3.12372,3.33838,2.55499,0.57842,0.3706,0.38829,0.21446,3.48911,3.83256,2.59347,0.0015248,0.0015248,0.0015248
26,959.352,3.22407,3.34798,2.56639,0.57416,0.3706,0.39037,0.21866,3.44662,3.47601,2.57126,0.001505,0.001505,0.001505
27,996.902,3.19174,3.34912,2.58005,0.64652,0.35197,0.40725,0.24211,3.31091,3.32175,2.54173,0.0014852,0.0014852,0.0014852
