model_name,model_path,trained_model_path,size_mb,parameters,training_time_hours,default_map50,default_map50_95,best_confidence,optimized_map50,optimized_map50_95,map50_improvement,map50_95_improvement,avg_inference_time,fps,avg_inference_time_yolo,fps_yolo,confidence_results,completed_at,part
yolov5n,yolov5nu.pt,yolo_litter_detection_part1/yolov5n/weights/best.pt,5.305060386657715,2654816,0.7613822321097056,0.4922820156748274,0.3334918737120002,0.5,0.6148154510374211,0.4713784172909829,0.1225334353625937,0.13788654357898272,0.06282909393310547,15.916193237876488,0.001991409483445678,502.156893553469,"[{'confidence': 0.001, 'mAP50': 0.4656122656646972, 'mAP50_95': 0.3149551862339739}, {'confidence': 0.1, 'mAP50': 0.5226029106316737, 'mAP50_95': 0.3765649795975289}, {'confidence': 0.2, 'mAP50': 0.5506494077313179, 'mAP50_95': 0.4088628776356675}, {'confidence': 0.3, 'mAP50': 0.5657521315519881, 'mAP50_95': 0.42912240728279033}, {'confidence': 0.4, 'mAP50': 0.5862436949075709, 'mAP50_95': 0.4533959876702731}, {'confidence': 0.5, 'mAP50': 0.6182246102989897, 'mAP50_95': 0.48647252615309}, {'confidence': 0.6, 'mAP50': 0.6125092422335712, 'mAP50_95': 0.49564665084303494}, {'confidence': 0.7, 'mAP50': 0.6031466377853149, 'mAP50_95': 0.4973840555889182}, {'confidence': 0.8, 'mAP50': 0.5818176675230115, 'mAP50_95': 0.49072719093135114}, {'confidence': 0.9, 'mAP50': 0.5307622950819673, 'mAP50_95': 0.45925006704629495}, {'confidence': 0.95, 'mAP50': 0.5028723404255319, 'mAP50_95': 0.4529570773753531}]",2025-07-04T05:16:28.215061,1
yolov5s,yolov5su.pt,yolo_litter_detection_part1/yolov5s/weights/best.pt,17.720465660095215,9153152,0.8666752805312474,0.5357701561934043,0.3579902426052466,0.5,0.6326371354127757,0.49054721236886073,0.09686697921937137,0.13255696976361414,0.06279980421066284,15.923616523476504,0.0034730726887429284,287.92947617861347,"[{'confidence': 0.001, 'mAP50': 0.49648618735569255, 'mAP50_95': 0.3370363440627234}, {'confidence': 0.1, 'mAP50': 0.5446132072046668, 'mAP50_95': 0.39170640630409587}, {'confidence': 0.2, 'mAP50': 0.5704170412717781, 'mAP50_95': 0.42080149338791273}, {'confidence': 0.3, 'mAP50': 0.5791522266802963, 'mAP50_95': 0.43890337224873954}, {'confidence': 0.4, 'mAP50': 0.5843635900035389, 'mAP50_95': 0.4511704921090075}, {'confidence': 0.5, 'mAP50': 0.6089615946821142, 'mAP50_95': 0.47927481841838687}, {'confidence': 0.6, 'mAP50': 0.6023789707362504, 'mAP50_95': 0.48587953210116536}, {'confidence': 0.7, 'mAP50': 0.605023352750178, 'mAP50_95': 0.497114619753184}, {'confidence': 0.8, 'mAP50': 0.5790553749756914, 'mAP50_95': 0.49336775386364673}, {'confidence': 0.9, 'mAP50': 0.5250000000000001, 'mAP50_95': 0.4554192722122963}, {'confidence': 0.95, 'mAP50': 0.5019111969111969, 'mAP50_95': 0.42682664539022924}]",2025-07-04T06:10:50.180328,1
yolov5n6u,yolov5n6u.pt,yolo_litter_detection_part1/yolov5n6u/weights/best.pt,8.652765274047852,4334896,1.6339053653346167,0.5689365147252159,0.34063102237664655,0.3,0.6362105011654868,0.41698924297310197,0.06727398644027094,0.07635822059645542,0.07130240440368653,14.024772493482663,0.005575063688742592,179.3701481866912,"[{'confidence': 0.001, 'mAP50': 0.5809377390584359, 'mAP50_95': 0.35838979157066786}, {'confidence': 0.1, 'mAP50': 0.611468477256123, 'mAP50_95': 0.3977499205156796}, {'confidence': 0.2, 'mAP50': 0.6332221622955252, 'mAP50_95': 0.4228061188517664}, {'confidence': 0.3, 'mAP50': 0.647002181485457, 'mAP50_95': 0.44202045155408065}, {'confidence': 0.4, 'mAP50': 0.6452655150577395, 'mAP50_95': 0.4511010552193698}, {'confidence': 0.5, 'mAP50': 0.6454853129687321, 'mAP50_95': 0.4572189151010487}, {'confidence': 0.6, 'mAP50': 0.63191900174226, 'mAP50_95': 0.45503611891071827}, {'confidence': 0.7, 'mAP50': 0.6188756641790462, 'mAP50_95': 0.4549577135754686}, {'confidence': 0.8, 'mAP50': 0.5764972191323692, 'mAP50_95': 0.44391351597901274}, {'confidence': 0.9, 'mAP50': 0.5048058252427184, 'mAP50_95': 0.39411652377851186}, {'confidence': 0.95, 'mAP50': 0.0, 'mAP50_95': 0.0}]",2025-07-04T07:51:50.232876,1
yolov5s6u,yolov5s6u.pt,yolo_litter_detection_part1/yolov5s6u/weights/best.pt,29.61516761779785,15309328,2.307122609482871,0.5984903300839852,0.37173325726577505,0.4,0.6583544463317804,0.45546831884431815,0.059864116247795196,0.0837350615785431,0.07663561344146728,13.048763559043989,0.012406087933763143,80.6055869778661,"[{'confidence': 0.001, 'mAP50': 0.585162744004895, 'mAP50_95': 0.36165981187114327}, {'confidence': 0.1, 'mAP50': 0.6156115060797497, 'mAP50_95': 0.39907919484829274}, {'confidence': 0.2, 'mAP50': 0.6370965719577162, 'mAP50_95': 0.4223711158816944}, {'confidence': 0.3, 'mAP50': 0.6441559008094826, 'mAP50_95': 0.4360823713176754}, {'confidence': 0.4, 'mAP50': 0.6457119136099722, 'mAP50_95': 0.4430312855707686}, {'confidence': 0.5, 'mAP50': 0.6404508519133185, 'mAP50_95': 0.45327358657571004}, {'confidence': 0.6, 'mAP50': 0.6315357370883748, 'mAP50_95': 0.45601835098166665}, {'confidence': 0.7, 'mAP50': 0.6176232017953279, 'mAP50_95': 0.4549553775703178}, {'confidence': 0.8, 'mAP50': 0.5996331100612736, 'mAP50_95': 0.4511328649809282}, {'confidence': 0.9, 'mAP50': 0.5124871794871793, 'mAP50_95': 0.3784762044934445}, {'confidence': 0.95, 'mAP50': 0.5009537572254336, 'mAP50_95': 0.40076300578034685}]",2025-07-04T10:13:22.038419,1
yolov8n,yolov8n.pt,yolo_litter_detection_part1/yolov8n/weights/best.pt,6.246372222900391,3157200,0.8325578696197934,0.5134114558677233,0.35274109953820676,0.6,0.6232939064058594,0.4996159747252148,0.10988245053813606,0.14687487518700804,0.06320474624633789,15.82159662666062,0.0023468506291139768,426.10296010936884,"[{'confidence': 0.001, 'mAP50': 0.46386001225043444, 'mAP50_95': 0.3212978097136677}, {'confidence': 0.1, 'mAP50': 0.5188831873574988, 'mAP50_95': 0.38311646583777514}, {'confidence': 0.2, 'mAP50': 0.550925956891188, 'mAP50_95': 0.41744086083312065}, {'confidence': 0.3, 'mAP50': 0.5692143555871922, 'mAP50_95': 0.4377465394800071}, {'confidence': 0.4, 'mAP50': 0.5883543351274463, 'mAP50_95': 0.45819164130236995}, {'confidence': 0.5, 'mAP50': 0.6030525885102798, 'mAP50_95': 0.4769730540053958}, {'confidence': 0.6, 'mAP50': 0.6080588172553858, 'mAP50_95': 0.4928321020082995}, {'confidence': 0.7, 'mAP50': 0.596750527433395, 'mAP50_95': 0.49807285602939233}, {'confidence': 0.8, 'mAP50': 0.5699188829627854, 'mAP50_95': 0.49056279697486554}, {'confidence': 0.9, 'mAP50': 0.5317186858316222, 'mAP50_95': 0.48603665311490224}, {'confidence': 0.95, 'mAP50': 0.5048058252427184, 'mAP50_95': 0.4543373787495361}]",2025-07-04T11:05:46.246990,1
yolov8s,yolov8s.pt,yolo_litter_detection_part1/yolov8s/weights/best.pt,21.54233169555664,11166560,0.9207191762659285,0.5109370595666345,0.3494611846850277,0.6,0.6179318374587608,0.4871529793257043,0.1069947778921263,0.1376917946406766,0.06269890546798706,15.949241737729889,0.003984584278212737,250.96721017243598,"[{'confidence': 0.001, 'mAP50': 0.5045277849726402, 'mAP50_95': 0.33583329199979695}, {'confidence': 0.1, 'mAP50': 0.564398827066787, 'mAP50_95': 0.39834569126193276}, {'confidence': 0.2, 'mAP50': 0.5841103551843088, 'mAP50_95': 0.4243231943709702}, {'confidence': 0.3, 'mAP50': 0.5992303211028205, 'mAP50_95': 0.4423213890080012}, {'confidence': 0.4, 'mAP50': 0.6082098286148356, 'mAP50_95': 0.4593952881014099}, {'confidence': 0.5, 'mAP50': 0.6201438557470654, 'mAP50_95': 0.4759849638066768}, {'confidence': 0.6, 'mAP50': 0.6272588615440777, 'mAP50_95': 0.48856463515577914}, {'confidence': 0.7, 'mAP50': 0.6193406354396811, 'mAP50_95': 0.49934443880233836}, {'confidence': 0.8, 'mAP50': 0.5821291022255743, 'mAP50_95': 0.4888978236870469}, {'confidence': 0.9, 'mAP50': 0.5288367346938776, 'mAP50_95': 0.47945313601719225}, {'confidence': 0.95, 'mAP50': 0.0, 'mAP50_95': 0.0}]",2025-07-04T12:03:29.250645,1
