epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.6206,1.5366,2.27883,1.32157,0.52157,0.27451,0.28874,0.15369,1.58825,3.8266,1.34557,0.000650794,0.000650794,0.000650794
2,64.884,1.63364,1.85366,1.39242,0.12618,0.33333,0.12722,0.05844,1.80539,17.0289,1.88528,0.00130442,0.00130442,0.00130442
3,96.7604,1.73387,1.8775,1.44687,0.05907,0.1634,0.03177,0.01452,2.18931,16.3458,2.38568,0.00194484,0.00194484,0.00194484
4,129.327,1.71481,1.85083,1.45474,0.2585,0.08279,0.07091,0.04044,1.62566,24.1103,1.49075,0.0019406,0.0019406,0.0019406
5,160.926,1.69273,1.82601,1.40726,0.39185,0.23303,0.21903,0.12512,1.6582,3.66459,1.53017,0.0019208,0.0019208,0.0019208
6,191.867,1.65837,1.80644,1.41052,0.32415,0.25926,0.17847,0.09513,1.70524,3.03495,1.45637,0.001901,0.001901,0.001901
7,226.584,1.64111,1.70422,1.37604,0.44402,0.29412,0.284,0.15154,1.59651,2.40079,1.31625,0.0018812,0.0018812,0.0018812
8,258.51,1.61547,1.69075,1.36392,0.57649,0.34858,0.35661,0.20792,1.58837,1.95052,1.42694,0.0018614,0.0018614,0.0018614
9,291.535,1.61305,1.67949,1.36752,0.44692,0.37908,0.36001,0.19438,1.7312,1.92486,1.43443,0.0018416,0.0018416,0.0018416
10,325.257,1.59277,1.6261,1.3463,0.54718,0.37691,0.3891,0.21494,1.6284,2.06,1.42842,0.0018218,0.0018218,0.0018218
11,357.011,1.58283,1.65468,1.34784,0.53408,0.35713,0.3713,0.18286,1.83456,1.83684,1.42849,0.001802,0.001802,0.001802
12,388.947,1.5746,1.59156,1.34414,0.52276,0.37945,0.38291,0.22867,1.67384,1.71574,1.38311,0.0017822,0.0017822,0.0017822
13,420.601,1.53599,1.59126,1.3219,0.52514,0.37344,0.37208,0.21028,1.69635,1.8007,1.37919,0.0017624,0.0017624,0.0017624
14,452.654,1.5359,1.54988,1.32085,0.48732,0.41394,0.40419,0.21298,1.68259,2.10525,1.39372,0.0017426,0.0017426,0.0017426
15,483.289,1.53004,1.5168,1.29819,0.59252,0.40305,0.4238,0.23717,1.67201,1.64722,1.36142,0.0017228,0.0017228,0.0017228
16,515.734,1.52225,1.54217,1.32937,0.55816,0.38562,0.39774,0.23362,1.46382,1.59829,1.25148,0.001703,0.001703,0.001703
17,547.808,1.47705,1.48582,1.29225,0.64723,0.38373,0.43077,0.23785,1.5939,1.55287,1.33069,0.0016832,0.0016832,0.0016832
18,580.576,1.47864,1.47869,1.28984,0.659,0.36601,0.41674,0.23812,1.65606,1.57587,1.3953,0.0016634,0.0016634,0.0016634
19,613.854,1.48476,1.46569,1.28261,0.51583,0.41612,0.4129,0.21482,1.78093,1.63643,1.46062,0.0016436,0.0016436,0.0016436
20,644.992,1.46826,1.46677,1.2903,0.55837,0.32228,0.34735,0.1991,1.7016,1.79306,1.44206,0.0016238,0.0016238,0.0016238
21,679.315,1.45192,1.40905,1.25927,0.60995,0.40305,0.44208,0.25072,1.56972,1.52497,1.30519,0.001604,0.001604,0.001604
22,712.489,1.44425,1.3927,1.2563,0.60939,0.38344,0.42332,0.22911,1.69745,1.71586,1.36518,0.0015842,0.0015842,0.0015842
23,744.49,1.4673,1.43453,1.25979,0.57761,0.37837,0.4019,0.2455,1.54673,1.62283,1.27479,0.0015644,0.0015644,0.0015644
24,776.187,1.4491,1.40885,1.25198,0.65988,0.38998,0.44914,0.27337,1.53537,1.5632,1.25911,0.0015446,0.0015446,0.0015446
25,811.549,1.44929,1.42678,1.25513,0.51105,0.39651,0.39494,0.22441,1.66073,1.8894,1.32126,0.0015248,0.0015248,0.0015248
26,842.95,1.48697,1.42728,1.2878,0.5837,0.39101,0.41755,0.22977,1.73552,1.52045,1.39619,0.001505,0.001505,0.001505
27,875.561,1.4352,1.35082,1.25401,0.6241,0.3878,0.44088,0.25561,1.52719,1.41331,1.3038,0.0014852,0.0014852,0.0014852
28,908.665,1.43906,1.37884,1.2465,0.70385,0.41176,0.47932,0.26469,1.66016,1.35684,1.30027,0.0014654,0.0014654,0.0014654
29,940.432,1.41946,1.34563,1.22995,0.59501,0.42919,0.44313,0.25147,1.60154,1.53616,1.29323,0.0014456,0.0014456,0.0014456
30,973.489,1.42994,1.35885,1.26303,0.60001,0.40741,0.42996,0.25118,1.5609,1.46755,1.33239,0.0014258,0.0014258,0.0014258
