epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,47.7394,1.58672,2.88069,1.3204,0.00623,0.61438,0.21653,0.09516,1.72921,3.22021,1.20237,0.0004,0.0004,0.0004
2,73.1245,1.50065,2.08078,1.28762,0.85266,0.05044,0.13278,0.07673,1.56921,3.17749,1.24294,0.000811882,0.000811882,0.000811882
3,101.609,1.57587,1.97732,1.32416,0.1541,0.13943,0.08825,0.04429,1.54241,2.86035,1.27893,0.00121545,0.00121545,0.00121545
4,128.12,1.62901,1.9202,1.35861,0.18388,0.14161,0.07156,0.03641,1.86139,3.36176,1.67905,0.0016107,0.0016107,0.0016107
5,155.865,1.66438,1.88962,1.36112,0.20184,0.13943,0.09805,0.05297,1.93194,2.93043,1.60619,0.0019208,0.0019208,0.0019208
6,185.253,1.67557,1.89407,1.41335,0.25528,0.19608,0.13135,0.07091,1.80454,6.20254,1.56703,0.001901,0.001901,0.001901
7,213.928,1.64979,1.80776,1.38231,0.43575,0.31808,0.27943,0.15929,1.65862,5.25421,1.42543,0.0018812,0.0018812,0.0018812
8,240.59,1.61148,1.76357,1.37389,0.35631,0.23747,0.1705,0.08956,1.81889,5.25933,1.50907,0.0018614,0.0018614,0.0018614
9,267.737,1.615,1.67691,1.35126,0.41992,0.25054,0.24746,0.14896,1.65865,2.34652,1.34864,0.0018416,0.0018416,0.0018416
10,295.375,1.60444,1.70076,1.35321,0.41779,0.30065,0.26813,0.16107,1.63392,3.88298,1.37425,0.0018218,0.0018218,0.0018218
11,323.551,1.561,1.65744,1.33326,0.41474,0.35294,0.32322,0.18711,1.62194,2.24852,1.3671,0.001802,0.001802,0.001802
12,351.167,1.58666,1.64485,1.32424,0.48224,0.27887,0.27304,0.13386,1.86033,2.48043,1.48856,0.0017822,0.0017822,0.0017822
13,377.726,1.57034,1.61609,1.32775,0.54389,0.3819,0.38702,0.22188,1.64349,1.84738,1.32257,0.0017624,0.0017624,0.0017624
14,406.86,1.57033,1.60456,1.35663,0.58456,0.36819,0.38685,0.22548,1.60568,1.7477,1.31823,0.0017426,0.0017426,0.0017426
15,434.402,1.53159,1.5566,1.29971,0.5772,0.38126,0.39161,0.22483,1.60459,1.65693,1.30837,0.0017228,0.0017228,0.0017228
16,461.954,1.55107,1.58655,1.3143,0.52708,0.32898,0.35778,0.20631,1.6547,2.13898,1.35057,0.001703,0.001703,0.001703
17,490.718,1.56037,1.57504,1.29887,0.50079,0.35188,0.35216,0.18058,1.76721,2.86778,1.3897,0.0016832,0.0016832,0.0016832
18,518.477,1.51076,1.51789,1.28593,0.56452,0.33987,0.36571,0.21507,1.59702,1.82576,1.35575,0.0016634,0.0016634,0.0016634
19,545.504,1.519,1.52295,1.28649,0.49591,0.38562,0.38001,0.21913,1.60056,1.77364,1.31378,0.0016436,0.0016436,0.0016436
20,575.099,1.5089,1.52561,1.29658,0.52437,0.34858,0.36337,0.20877,1.61767,1.76666,1.31971,0.0016238,0.0016238,0.0016238
21,602.042,1.47378,1.46155,1.26752,0.48514,0.36601,0.36155,0.20399,1.65708,1.9162,1.334,0.001604,0.001604,0.001604
22,629.68,1.49391,1.44961,1.26278,0.60341,0.3812,0.42365,0.2387,1.62717,1.61324,1.31643,0.0015842,0.0015842,0.0015842
23,658.32,1.48975,1.45339,1.27102,0.63003,0.37691,0.43561,0.23989,1.68343,1.53846,1.31782,0.0015644,0.0015644,0.0015644
24,686.072,1.48924,1.45141,1.26243,0.51489,0.39434,0.41953,0.25444,1.5682,1.65521,1.3183,0.0015446,0.0015446,0.0015446
25,713.172,1.46967,1.45696,1.26184,0.55254,0.3874,0.40279,0.24079,1.51368,1.96619,1.28251,0.0015248,0.0015248,0.0015248
26,742.495,1.48402,1.44348,1.264,0.6434,0.34641,0.38136,0.19403,1.74753,1.79125,1.37973,0.001505,0.001505,0.001505
27,771.115,1.43693,1.40125,1.25783,0.68794,0.38562,0.44333,0.25692,1.56541,1.48367,1.26109,0.0014852,0.0014852,0.0014852
28,798.966,1.46371,1.43371,1.26463,0.62676,0.37682,0.43008,0.25285,1.51384,1.56715,1.24558,0.0014654,0.0014654,0.0014654
29,828.584,1.43449,1.37672,1.24073,0.51148,0.40959,0.38647,0.21157,1.64625,1.70169,1.32597,0.0014456,0.0014456,0.0014456
30,856.459,1.45214,1.39405,1.25166,0.61802,0.37255,0.4084,0.23739,1.58949,1.66493,1.31582,0.0014258,0.0014258,0.0014258
31,883.662,1.43091,1.36476,1.2369,0.6704,0.3878,0.4454,0.26035,1.56063,1.63444,1.27082,0.001406,0.001406,0.001406
32,909.542,1.44707,1.3514,1.24218,0.56102,0.41394,0.43345,0.25585,1.54414,1.65219,1.25286,0.0013862,0.0013862,0.0013862
33,937.983,1.43287,1.34478,1.22682,0.5622,0.42919,0.44751,0.25027,1.63739,1.55694,1.29257,0.0013664,0.0013664,0.0013664
34,963.104,1.43659,1.34925,1.24172,0.59527,0.40055,0.43488,0.24088,1.62012,1.82476,1.26511,0.0013466,0.0013466,0.0013466
35,989.307,1.44727,1.36168,1.23473,0.58933,0.3878,0.42496,0.2584,1.51201,1.57719,1.24533,0.0013268,0.0013268,0.0013268
36,1017.24,1.43064,1.36034,1.24998,0.64262,0.38392,0.43139,0.25103,1.58826,1.55989,1.28591,0.001307,0.001307,0.001307
37,1045.41,1.44542,1.34307,1.23474,0.67952,0.39434,0.45622,0.2666,1.59201,1.57717,1.31618,0.0012872,0.0012872,0.0012872
38,1072.35,1.40242,1.30243,1.22398,0.70919,0.40741,0.46532,0.276,1.5354,1.4774,1.27165,0.0012674,0.0012674,0.0012674
39,1100.53,1.42407,1.33449,1.22049,0.63083,0.37255,0.43497,0.25659,1.52616,1.65697,1.23993,0.0012476,0.0012476,0.0012476
40,1127.44,1.40092,1.28384,1.21128,0.64765,0.41612,0.46312,0.26318,1.59316,1.47067,1.27181,0.0012278,0.0012278,0.0012278
41,1155.46,1.39382,1.27598,1.20652,0.65349,0.40305,0.4479,0.24858,1.66608,1.46914,1.28061,0.001208,0.001208,0.001208
42,1181.09,1.40573,1.29003,1.22118,0.66935,0.41457,0.47372,0.28375,1.57096,1.40107,1.23885,0.0011882,0.0011882,0.0011882
43,1208.2,1.42652,1.29915,1.21827,0.55369,0.43355,0.45896,0.26623,1.54146,1.53991,1.22723,0.0011684,0.0011684,0.0011684
44,1236.22,1.39365,1.29465,1.22327,0.63882,0.39869,0.45654,0.2641,1.57182,1.50756,1.25203,0.0011486,0.0011486,0.0011486
45,1264.25,1.37763,1.26794,1.20153,0.6528,0.4183,0.46849,0.26806,1.53665,1.47335,1.23529,0.0011288,0.0011288,0.0011288
46,1292.31,1.34195,1.19097,1.17856,0.64151,0.41715,0.47387,0.27951,1.54506,1.47391,1.22701,0.001109,0.001109,0.001109
47,1319.39,1.36318,1.2396,1.19052,0.64185,0.3878,0.4626,0.25989,1.68365,1.4695,1.29183,0.0010892,0.0010892,0.0010892
48,1346.1,1.37896,1.24697,1.2113,0.58461,0.41176,0.4315,0.24853,1.59563,1.57305,1.27576,0.0010694,0.0010694,0.0010694
49,1373.25,1.37777,1.21401,1.19141,0.66826,0.41612,0.47092,0.28174,1.52291,1.46507,1.22119,0.0010496,0.0010496,0.0010496
50,1400.63,1.35878,1.20203,1.18366,0.71624,0.38998,0.45988,0.27039,1.58546,1.46489,1.25368,0.0010298,0.0010298,0.0010298
51,1427.58,1.37309,1.22487,1.19638,0.65382,0.43791,0.46695,0.28424,1.49691,1.39197,1.21412,0.00101,0.00101,0.00101
52,1456.86,1.37057,1.23505,1.18017,0.6548,0.41612,0.45835,0.26271,1.58739,1.44992,1.25876,0.0009902,0.0009902,0.0009902
53,1484.42,1.35434,1.20406,1.18844,0.63301,0.42266,0.46945,0.28098,1.50008,1.45769,1.23831,0.0009704,0.0009704,0.0009704
54,1512.86,1.34169,1.20373,1.1885,0.60625,0.44009,0.47406,0.28054,1.54557,1.39177,1.23389,0.0009506,0.0009506,0.0009506
55,1539.73,1.37206,1.23306,1.17497,0.69434,0.40741,0.47441,0.27817,1.55349,1.50041,1.23134,0.0009308,0.0009308,0.0009308
56,1567.58,1.37285,1.22826,1.18936,0.68095,0.43709,0.48843,0.29081,1.49072,1.43136,1.21079,0.000911,0.000911,0.000911
57,1595.56,1.35662,1.1836,1.18737,0.66888,0.41176,0.48204,0.29332,1.51765,1.44852,1.22937,0.0008912,0.0008912,0.0008912
58,1623.85,1.35091,1.18649,1.16953,0.63159,0.43573,0.47803,0.28605,1.51345,1.40236,1.20906,0.0008714,0.0008714,0.0008714
59,1650.87,1.3189,1.15133,1.17319,0.70643,0.41394,0.4907,0.28794,1.56153,1.41886,1.23697,0.0008516,0.0008516,0.0008516
60,1676.65,1.32665,1.14857,1.17683,0.6098,0.45098,0.47852,0.27686,1.49392,1.44242,1.22591,0.0008318,0.0008318,0.0008318
61,1702.92,1.2984,1.14378,1.16547,0.72094,0.41088,0.48298,0.2878,1.49772,1.40371,1.19625,0.000812,0.000812,0.000812
62,1731.17,1.28185,1.11581,1.15006,0.75221,0.4183,0.49792,0.29068,1.52721,1.38873,1.22149,0.0007922,0.0007922,0.0007922
63,1760.25,1.30306,1.16579,1.17272,0.72139,0.41744,0.48953,0.28127,1.58378,1.44321,1.26559,0.0007724,0.0007724,0.0007724
64,1787.29,1.30626,1.15594,1.16554,0.71312,0.4183,0.49882,0.29791,1.4668,1.35677,1.20328,0.0007526,0.0007526,0.0007526
65,1815.73,1.2771,1.09742,1.14847,0.64657,0.45438,0.49449,0.30865,1.39641,1.348,1.18398,0.0007328,0.0007328,0.0007328
66,1842.27,1.29328,1.11217,1.15363,0.63331,0.42919,0.47172,0.29729,1.39229,1.40047,1.18742,0.000713,0.000713,0.000713
67,1869.79,1.28752,1.11369,1.16278,0.67642,0.45098,0.49281,0.31962,1.30086,1.37981,1.1665,0.0006932,0.0006932,0.0006932
68,1897.87,1.26035,1.08634,1.14061,0.65491,0.40959,0.474,0.29614,1.40536,1.40104,1.17004,0.0006734,0.0006734,0.0006734
69,1925.3,1.26288,1.09476,1.14602,0.65709,0.45316,0.49149,0.32055,1.29967,1.30846,1.15153,0.0006536,0.0006536,0.0006536
70,1954.29,1.26151,1.07683,1.13389,0.69751,0.42919,0.49273,0.31228,1.39424,1.37493,1.19973,0.0006338,0.0006338,0.0006338
