epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3503.76,1.34803,1.47355,1.28281,0.62715,0.46405,0.4957,0.30129,1.45308,1.65529,1.31551,0.0011882,0.0011882,0.0011882
43,3589.53,1.36385,1.48859,1.29001,0.71361,0.47229,0.53722,0.3022,1.57782,1.52511,1.35287,0.0011684,0.0011684,0.0011684
44,3672.56,1.32371,1.45977,1.27134,0.68906,0.48802,0.5388,0.3295,1.50289,1.45407,1.31909,0.0011486,0.0011486,0.0011486
45,3756.92,1.34047,1.44106,1.27946,0.67837,0.43195,0.50162,0.30709,1.49884,1.64643,1.31541,0.0011288,0.0011288,0.0011288
46,3840.71,1.33071,1.45512,1.27211,0.6297,0.4902,0.52024,0.31061,1.48176,1.54745,1.31695,0.001109,0.001109,0.001109
47,3923.65,1.32962,1.44428,1.27452,0.5801,0.49663,0.52122,0.31543,1.4945,1.514,1.30535,0.0010892,0.0010892,0.0010892
48,4009.5,1.33887,1.47995,1.28295,0.73938,0.46975,0.55643,0.35557,1.3574,1.40718,1.24881,0.0010694,0.0010694,0.0010694
49,4093.81,1.33134,1.41181,1.27206,0.69207,0.48366,0.54027,0.31333,1.51405,1.56912,1.3064,0.0010496,0.0010496,0.0010496
50,4176.36,1.30189,1.37658,1.26131,0.6618,0.50109,0.55126,0.3465,1.4151,1.42013,1.27676,0.0010298,0.0010298,0.0010298
51,4263.61,1.32478,1.37258,1.25934,0.67662,0.4902,0.55899,0.33112,1.50297,1.45626,1.30337,0.00101,0.00101,0.00101
52,4346.26,1.33245,1.40625,1.25972,0.67841,0.4793,0.55932,0.34066,1.48785,1.46009,1.27482,0.0009902,0.0009902,0.0009902
53,4431.57,1.32136,1.38678,1.25669,0.67615,0.50491,0.54983,0.30621,1.61249,1.51392,1.34542,0.0009704,0.0009704,0.0009704
54,4516.63,1.29388,1.3713,1.2543,0.72879,0.4793,0.56391,0.35476,1.40499,1.3859,1.26697,0.0009506,0.0009506,0.0009506
55,4599.3,1.28553,1.34928,1.24814,0.68636,0.49455,0.54637,0.32661,1.51694,1.5333,1.27971,0.0009308,0.0009308,0.0009308
56,4682.07,1.28691,1.37244,1.25473,0.73411,0.47277,0.57027,0.35112,1.42424,1.40389,1.2821,0.000911,0.000911,0.000911
57,4764.71,1.28652,1.33572,1.24027,0.69095,0.4793,0.53713,0.31289,1.49077,1.47759,1.3044,0.0008912,0.0008912,0.0008912
58,4847.17,1.31499,1.36183,1.25928,0.73139,0.49831,0.5751,0.33362,1.52145,1.42266,1.29929,0.0008714,0.0008714,0.0008714
59,4932.48,1.31647,1.33318,1.25569,0.72796,0.45316,0.55626,0.32774,1.49397,1.58491,1.25401,0.0008516,0.0008516,0.0008516
60,5015.4,1.28956,1.34027,1.24403,0.70001,0.5207,0.56316,0.35428,1.40015,1.43211,1.25488,0.0008318,0.0008318,0.0008318
61,5099.81,1.25937,1.31098,1.22331,0.66911,0.5207,0.55585,0.3428,1.41006,1.40278,1.26052,0.000812,0.000812,0.000812
62,5183.34,1.27449,1.27542,1.23919,0.72068,0.49237,0.57399,0.35247,1.4079,1.4139,1.26658,0.0007922,0.0007922,0.0007922
63,5265.98,1.2892,1.29303,1.25284,0.74662,0.49891,0.57807,0.34124,1.50694,1.40874,1.29356,0.0007724,0.0007724,0.0007724
64,5348.74,1.25883,1.26868,1.23244,0.7062,0.51198,0.5723,0.34405,1.46394,1.39926,1.29307,0.0007526,0.0007526,0.0007526
65,5434.25,1.26276,1.27727,1.23734,0.75981,0.49673,0.5701,0.3392,1.50059,1.43671,1.29676,0.0007328,0.0007328,0.0007328
66,5517.4,1.25647,1.25896,1.22667,0.66302,0.5098,0.55912,0.32883,1.56413,1.4285,1.32818,0.000713,0.000713,0.000713
67,5600.42,1.26198,1.22027,1.22009,0.73178,0.51117,0.57446,0.33051,1.58662,1.40778,1.3146,0.0006932,0.0006932,0.0006932
68,5682.66,1.25524,1.24463,1.21003,0.73926,0.50763,0.57475,0.34575,1.50473,1.39668,1.30181,0.0006734,0.0006734,0.0006734
69,5765.13,1.23477,1.25254,1.22635,0.72491,0.49949,0.5768,0.33955,1.5105,1.41797,1.29811,0.0006536,0.0006536,0.0006536
70,5847.55,1.24789,1.20159,1.21491,0.70513,0.52098,0.58307,0.34107,1.51774,1.44617,1.31069,0.0006338,0.0006338,0.0006338
71,5930.3,1.25448,1.23955,1.21806,0.71074,0.51198,0.57909,0.34896,1.45916,1.39757,1.27289,0.000614,0.000614,0.000614
72,6019.05,1.24941,1.19242,1.20529,0.75533,0.4793,0.56565,0.34249,1.46091,1.43352,1.28303,0.0005942,0.0005942,0.0005942
73,6101.8,1.24485,1.23077,1.21376,0.77135,0.4902,0.58499,0.33168,1.55947,1.39724,1.31761,0.0005744,0.0005744,0.0005744
74,6184.51,1.23285,1.20387,1.21169,0.76744,0.51416,0.59574,0.3616,1.44182,1.33627,1.25528,0.0005546,0.0005546,0.0005546
75,6268.95,1.21544,1.17927,1.20509,0.73016,0.49237,0.55791,0.33756,1.48599,1.44346,1.30043,0.0005348,0.0005348,0.0005348
76,6352.15,1.24838,1.16116,1.1945,0.68682,0.5208,0.60741,0.37103,1.44286,1.29827,1.27092,0.000515,0.000515,0.000515
